clustering_id,method,unit_ids,cluster_ids,annotation
57dea970-8517-4ccb-a342-67bc006d4e46,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c1190,2,CD8T
57dea970-8517-4ccb-a342-67bc006d4e46,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c1211,3,CD4T
57dea970-8517-4ccb-a342-67bc006d4e46,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c1225,1,Neutrophil
57dea970-8517-4ccb-a342-67bc006d4e46,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c1296,3,CD4T
57dea970-8517-4ccb-a342-67bc006d4e46,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c1369,3,CD4T
57dea970-8517-4ccb-a342-67bc006d4e46,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c1383,1,Neutrophil
57dea970-8517-4ccb-a342-67bc006d4e46,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c1432,2,CD8T
57dea970-8517-4ccb-a342-67bc006d4e46,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c1436,3,CD4T
57dea970-8517-4ccb-a342-67bc006d4e46,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c1445,3,CD4T
57dea970-8517-4ccb-a342-67bc006d4e46,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c1485,3,CD4T
57dea970-8517-4ccb-a342-67bc006d4e46,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c1488,1,Neutrophil
57dea970-8517-4ccb-a342-67bc006d4e46,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c1491,2,CD8T
57dea970-8517-4ccb-a342-67bc006d4e46,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c1514,3,CD4T
57dea970-8517-4ccb-a342-67bc006d4e46,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c1521,2,CD8T
57dea970-8517-4ccb-a342-67bc006d4e46,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c1538,3,CD4T
57dea970-8517-4ccb-a342-67bc006d4e46,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c1663,2,CD8T
57dea970-8517-4ccb-a342-67bc006d4e46,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c1697,2,CD8T
57dea970-8517-4ccb-a342-67bc006d4e46,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c1706,1,Neutrophil
57dea970-8517-4ccb-a342-67bc006d4e46,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c1730,2,CD8T
57dea970-8517-4ccb-a342-67bc006d4e46,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c1736,3,CD4T
57dea970-8517-4ccb-a342-67bc006d4e46,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c1753,3,CD4T
